"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Database optimizer extensions using preprocessing layer in temporal environment","M. Kvet; K. Matiasko","Faculty of Management Science and Informatics, University of Zilina, Žilina, Slovakia; Faculty of Management Science and Informatics, University of Zilina, Žilina, Slovakia","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Temporal databases forming intelligent information systems store wide range of data structures with significant data amount evolved over the time. In this paper, history of temporal models is described with regards on their usage a limitations. Performance is important part and main technology characteristics and must be handled with emphasis. Therefore, we propose two layers extending the optimizer evaluations by transforming the original user query. Preprocessing layer deals with undefined states as well as condition management of the query, which is transformed based on defined index structures and data dictionary statistics. The aim is to improve performance highlighting conversions and reducing condition evaluations. Therefore, index access paths are used, which are reflected also in the Experiment section of this paper.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975682","temporal database;validity;undefined state;MaxValueTime;UndefTypeValue;index;optimizer preprocessing","Indexes;Query processing;Servers;Monitoring","","","","11","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Software-defined controllers: Where are we?","J. Tavares; H. S. Mamede; P. Amaral; P. Pinto","Reditus Network Innovation, Lisboa, Portugal; INESC TEC, Universidade Aberta, Lisboa, Portugal; Dep. Engenharia Electrotécnica, Universidade Nova de Lisboa; Dep. Engenharia Electrotécnica, Universidade Nova de Lisboa","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The number of software-defined controllers available in the market has increased greatly in the last few years. Nowadays, it is possible to find proprietary controllers as well as open source controllers. Examples are companies as HPE and Cisco that offer those two types of controllers to their clients simultaneously. It is also important to note that in both, the open source version is a commercial distribution of OpenDaylight. In the current market it is possible to find controllers for different areas of deployment, with a different programming language and supporting different southbound protocols. Therefore, we considered worth providing a description and a comparison of the main existing controllers.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975683","Software defined Networks;Controller;Open Source;Protocols","Java;Protocols;Virtualization;Computer architecture;Software;Hardware;Wide area networks","","","","28","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Problem-based learning methodology applied within a data network infrastructure design course a real case implementation","V. F. Martins; P. N. M. Sampaio; A. J. A. Cordeiro; B. F. Viana","Mackenzie Prebisterian University; Computing and Systems Graduate Program, Salvador University (UNIFACS); Computational Modelling and Industrial Technology, Senai - Cimatec; Management and Technology Graduate Professional Program (GESTEC), Bahia State Estácio University (Estácio FIB)","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Education professionals are always searching for new ways of promoting learning, either by modifying the pedagogical project of courses or by the adoption of new learning strategies. In particular, this paper presents the results of an effort in order to bridge the knowledge acquired by students within classroom in face-to-face classes with technical skills required in real life situations. The contribution presented in this paper is the result of an assignment applied within an undergraduate Data Network Infrastructure Design course in a Brazilian university using an adapted Problem-Based Learning methodology (PBL), as a motivational tool. This paper also presents and discusses the resulting data related to the learning assessment.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975684","Learning Assessment;Problem-Based Learning;Computer Networks","Problem-solving;Education;Computer networks;Electronic mail;Laboratories;Bridges;Tools","","3","","14","","13 Jul 2017","","","IEEE","IEEE Conferences"
"A novel ubiquitous system to monitor medicinal cold chains in transportation","M. G. Palacio; L. G. Palacio; J. J. Q. Montealegre; H. J. O. Pabón; M. A. L. del Risco; D. Roldán; S. Salgarriaga; P. Vásquez; S. Hernández; C. Martínez","Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Computer Science Engineering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Computer Science Engineering Department, University of Medellín, Medellín, Colombia; Energy Engineering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia; Telecommunications Enginnering Department, University of Medellín, Medellín, Colombia","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Cold chain is a term related to the equipment and processes used to keep the correct temperature, in which the products, such as food, vaccines, blood, tissues, amongst others, should be stable to be preserved. Any change in temperature can cause a damage in the specific properties in products. Because of that, it is mandatory to constantly monitor temperature and log it to offer traceability. Furthermore, if products must be transported, the position coordinates should be taken into account as well, due to the possibility of making mistakes in logistics personnel, taking non-optimal routes to arrive to the destination, and increasing transportation time. Thus, logistics managers need tools to measure, save and analyze temperature and position in real time to make the most optimal decisions. The implementation of systems meeting Ubiquitous Computing can fulfill the challenge, because the generated information is available to be read, modified and stored everywhere and every time. Besides, messengers can be warned about anomalies regarding change of temperatures or coordinates, adding context awareness to the system. This work aims to show a novel architecture to monitor cold chains by using Ubiquitous Computing paradigm, by means of Single Board Computers. The system includes instrumentation, embedded processing with Single Board Computers, real time databases, Human Computer Interfaces, remote management and support to deploy a complete solution. By using this system, companies ensure traceability and integrity of data in cold chains. A study case is presented to validate the approach.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975685","Ubiquitous Commuting;cold chain;single board computers;temperature","Temperature measurement;Temperature sensors;Transportation;Monitoring;Ubiquitous computing;Biomedical monitoring;Blood","","9","","23","","13 Jul 2017","","","IEEE","IEEE Conferences"
"LBHD: Drop policy for routing protocols with delivery probability estimation","M. P. Rodrigues; N. Magaia; P. R. Pereira","Inesc-ID, Universidade de Lisboa, Lisbon, Portugal; Inesc-ID, Universidade de Lisboa, Lisbon, Portugal; Inesc-ID, Universidade de Lisboa, Lisbon, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Delay Tolerant Networks (DTN) are characterized by a lack of end-to-end connectivity. As such, messages (called bundles) can be stored in buffers for a long time. Network congestion can result in poor delivery rates, as bundles are dropped before having a chance of reaching their destination. Some routing protocols, such as the Probabilistic Routing Protocol using History of Encounters and Transitivity (PRoPHET), maintain estimations of delivery probabilities for each destination. In this paper, a new drop policy called Largest Bundle's Hosts Deliverability (LBHD) is proposed that considers all the hosts that received a replica of the same bundle, and their respective delivery probability as estimated by PRoPHET. LBHD uses this additional information to better manage congestion. Simulation results show that LBHD achieves the best delivery probability when compared with other drop policies proposed in the literature. The LBHD policy achieved an average delivery rate 37% better than the default Drop Head (FIFO) policy at the price of a 21% increased average delay.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975686","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975686","Delay Tolerant Networks;Vehicular Delay Tolerant Networks;Drop policies;PRoPHET;LEPR;MOPR;LBHD","High definition video;Routing protocols;Delays;Buffer storage;Estimation","","","","16","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Collective learning environments in social innovation and entrepreneurship context","A. Melro; L. Oliveira","Departamento de Comunicação e Arte, Universidade de Aveiro, Porto; Aveiro, Portugal; DigiMedia (CIC.Digital), Universidade de Aveiro, Aveiro, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","4","Nowadays learning requires a continuous process of seeking information and knowledge. The ease of access of information and resources and the speed how new information is available, demands that the user continuously seeks knowledge and keeps updated. Along with this reality, in Portugal, there is a growing development of Social Innovation and Entrepreneurship (SIE) initiatives. In Portugal, IES-Social Business School offers training programs since 2009. In its network there are around 2300 alumni. And for that reason, its pedagogical model is being revised, aiming to include networked community learning (community related to the concept of Community of Practice [1]). Thus IES-SBS aims to disseminate produced knowledge; help develop collective learning environments, specifically in SIE area and, consequently, enlarge its scope. The paper is part of a post-doctoral research project which has initiated a learning community pilot, with IES-SBS support. The following variables were analyzed for the pilot implementation: life cycle, intervention area, target population and geographic location.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975687","Cyberspace;Teaching-Learning Processes;Social Innovation;Collective Learning Environments","Technological innovation;Entrepreneurship;Nanoelectromechanical systems;Facebook;Electronic mail;Economics","","","","10","","13 Jul 2017","","","IEEE","IEEE Conferences"
"FitRank — Social app to combat physical inactivity study of the use of fitness social apps on Facebook's users profiles","F. Paschoal; N. F. F. Ebecken; G. V. S. Ribeiro; L. M. de Aragão Daquer; R. C. Mauro; E. S. Ogasawara","Universidade Federal do Rio de Janeiro (UFRJ), NTT, Rio de Janeiro, Brasil; Universidade Federal do Rio de Janeiro (UFRJ), NTT, Rio de Janeiro, Brasil; Departamento de Informática (DEPIN), CEFET/RJ - Escola de Informática e Computação (EIC), Rio de Janeiro, Brasil; Departamento de Informática (DEPIN), CEFET/RJ - Escola de Informática e Computação (EIC), Rio de Janeiro, Brasil; Departamento de Informática (DEPIN), CEFET/RJ - Escola de Informática e Computação (EIC), Rio de Janeiro, Brasil; Departamento de Informática (DEPIN), CEFET/RJ - Escola de Informática e Computação (EIC), Rio de Janeiro, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Social Applications (SA) work in an integrated way with the Online Social Networks (OSN) and allow both the creation of rich contents to share in the OSN as well as the extraction and mining of the data shared in the OSN. This work presents FitRank SA, which creates customizable rankings of shared physical activity on Facebook, with the possibility of up to 60 variations of rankings types. It extracts the data of activities shared by most SA physical activity monitoring, as well as allows the user to share their rankings in their Facebook profile. Their innovation is to group in a same ranking users of eleven SA physical activity monitoring, allowing a greater socialization among them and a greater motivation to practice sports and combat sedentary lifestyle, stimulating its users to a change of behavior for a life healthier. FitRank works with the concept of gamification like a social competition for healthy behavior. It is an integral part of an ongoing PhD thesis that will mining extracted data to compose the Behavioral User Pattern (BUP) in relation to its practice of physical activities, such as the goal of correlating healthy habits with practice of physical activities, in addition to predict the healthy behavior of the user, with the motivation of using Facebook. In this paper, the preliminary results of the use of FitRank, with sociodemographic information and also the execution of physical activities by its users, are presented.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975688","data mining;social networks;Facebook;social apps;quality of life;inactivity","Facebook;Monitoring;Global Positioning System;Data mining;Roads;Smart phones","","","","55","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Comune — An android application for applying surveys to and collecting reports from public service users","W. G. de Branco; M. T. de Holanda","Departamento de Ciência da Computação, Universidade de Brasília, Brasília, Brasil; Departamento de Ciência da Computação, Universidade de Brasília, Brasília, Brasil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","Public administration faces expressive daily challenges in its attempt to assist every citizen who relies on public services. Precise and updated data that allows the identification of people's expectations and needs, may be valuable on the elaboration and management of successful public policies. To make data collection a more practical and extensive process, this paper introduces a Mobile Public Participation Geographic Information System for the Android platform. The application uses geospatial technologies to plot points on a base map, with each point representing a real public establishment that users can interact with by leaving comments or answering to available surveys.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975689","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975689","Geographic Information Systems;GIS;Mobile GIS;Public Participation GIS;Public Services","Androids;Humanoid robots;Geographic information systems;Smart phones;Google;Unified modeling language;Java","","","","16","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Development of an information system audit in a data center: Implementation of web application to the management of audited elements","P. A. Quezada-Sarmiento; P. -E. Alvarado-Camacho; P. M. Chango-Cañaveral","Universidad Internacional del Ecuador, Escuela de Informática y Multimedia, Loia-Quito, Ecuador; Departamento de Ciencias Empresariales, Grupo Gestión Contable y Control, Loia-Quito, Ecuador; Sec. Dep. Hotelería y Turismo, Grupo de Investigación en Observación Turística, Loia-Quito, Ecuador","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","5","The information system audit developed in a data center it was based on the study of the domains of COBIT; for this reason the survey for each component it was developed with the goal of obtain the necessary information for audit. The analysis of this information, permited to establish the degree of compliance with international standards, and determine the maturity, risk levels of each of the components analyzed, in order to recommend action to minimize the impact that these may cause in the information. For the automation of the process, a web application it was developed considering the characterist of the standard, and type of audit.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975690","Auditic;Cobit;Data Center;Security;Web","Software;Information systems;Monitoring;Standards;Security;Control systems;Artificial intelligence","","1","","16","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Automatic discovery and classifications of IoT devices","P. R. J. Pêgo; L. Nunes","Instituto Universitário de Lisboa (ISCTE-IUL), Instituto de Telecomunicações, Lisboa, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL), Instituto de Telecomunicações, Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","10","In the last few years a new concept has gained ground in the technology world. With an increasingly dominant role in our days, Internet of Things (IoT) is a technological revolution that is changing our lives. The imagination is the limit regarding the new devices that may arise in the market. This phenomenon is derived from technology evolution and the growing acceptance of this type of products in our everyday life. Faced with such diversity, growing and with the existing uncertainty about the new devices emerging in the market, there is a need to integrate each new device in our lives. However, nowadays, there is no existing structure prepared for the expectable emerging diversity in the IoT world. This work aims to provide some help in this specific point by contributing to the automation of part of the device integration process. Applications that integrate devices from many different vendors are now available, but still rely on manual configuration by the application developers for every new device integrated, which is tedious and requires application updates to be rolled out frequently. An application that can discover the new device properties, and decide to which class of devices it belongs to can automatically generate an interface and the necessary integration drivers for the new device with no/less human intervention. The demonstration that it is possible to classify devices based on their communication properties is this works' main contribution. To achieve this goal we need to identify the device that is communicating inside a network using the information shared by IoT devices. The final results show that IoT communication data can be used to identify the device, mainly if in possession of a considerable sized device information database.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975691","Internet of Things;Discovery;Integration;Automation","Internet of Things;Protocols;Companies;Hardware;Google;Home automation","","7","1","23","","13 Jul 2017","","","IEEE","IEEE Conferences"
"European public media revise their strategy for the next decade","T. F. Lombao; P. Faustino","Universidade de Santiago de Compostela, Santiago de Compostela, Españ; Universidade de Santiago de Compostela, Santiago de Compostela, Españ","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The agreement is the document that defines the general principles contained in the laws governing the operation of the European Union's public service media. It presents the editorial strategy of the service, although not its operational or organizational concretion, which is developed through the contracts. This is essentially because their chronological period is long enough, nine or ten years, to make any suitable strategic forecast unfeasible. This communication presents the guidelines governing the agreements approved in the last five years in European public broadcasting corporations, with the aim of knowing the horizons that the governing bodies are facing for the next decade.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975692","public media service;agreements;European Union;legislation","Europe;Media;Cultural differences;Law;Contracts;Guidelines;Broadcasting","","","","5","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Green IT maturity models: A systematic mapping study","J. D. Patón-Romero; M. Piattini","Grupo de Investigación Alarcos, Universidad de Castilla-La Mancha (UCLM), Ciudad Real, España; Grupo de Investigación Alarcos, Universidad de Castilla-La Mancha (UCLM), Ciudad Real, España","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The rise of Information Technology has impacted not only on the way of doing business and the digital transformation of organizations, but also on the sustainability, acquiring a special relevance through the idea of the Green IT. The Green IT is becoming an indispensable area in organizations and in a social demand. However, organizations do not have the necessary mechanisms to assess their maturity and improve in this area. Therefore, the objective of the present study is to carry out a systematic mapping study to compile the state of the art of the maturity models of sustainability, and, in particular, of Green IT, in order to establish a guide to develop a maturity model of Green IT. The results obtained demonstrate the novelty of the area and the lack of a solid Green IT maturity model and, therefore, the need to elaborate and validate a model of this type.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975693","Green IT;Sustainability;Maturity models;Systematic mapping study","Biological system modeling;Solid modeling;Systematics;Silicon compounds;Organizations;Software;IEC Standards","","4","","36","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Result of proposed methodology for learning English with the use of TICs. Case study: Universidad Tecnológica Equinoccial","N. S. Reyes; S. G. Rodríguez","Instituto de Idiomas, Universidad Tecnológica Equinoccial, Quito, Ecuador; Instituto de Idiomas, Universidad Tecnológica Equinoccial, Quito, Ecuador","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The study presents the results of the implementation and evaluating of the methodological and technological proposal for the learning of English as a foreign language at the Equinoctial Technological University, making use of information technologies and based on a previous analysis from the pedagogical and technological. For the result is was based on the analysis of the marks for English skills of the students that make up the sample, which are 1063 students in the classroom and 92 in the non-classroom mode, for level 6, an A2 + that represents the European Common Framework [1], Assumed for the investigation and attending to criteria of viability and resources with which it counts for the development of the intervention.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975694","English learning;methodology;sample;Common European Framework","Writing;Europe;Silicon compounds;Proposals;Information technology","","","","7","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Gamification: Conceptual framework to online courses of learning computer programming","M. Piteira; C. J. Costa","Instituto Politécnico de Setúbal, Setúbal Instituto Universitário de Lisboa (ISCTE-IUL) ISTAR-IUL, Portugal; Instituto Universitário de Lisboa (ISCTE-IUL) ISTAR-IUL, Lisboa, Portugal","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","7","Gamification has attracted the attention of researchers from different areas such as marketing, health, sports and education. Gamification integrates elements of game design in non-game context, with the purpose of engaging a person in a certain activity. This integration should follow a formal and clear design process. However, these gamification design processes for specific contexts aren't still defined. This article presents a proposal for a gamification framework for online distance courses to learn how to program. This framework is composed by the following dimensions: target audience, general goals, learning outcomes, topics, contents, gamification, cognitive absorption, flow, and personality. This article also presents a review of the existing literature on these dimensions. The theoretical framework is a contribution to guide teachers in the gamification of online programming learning courses.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975695","gamification;education;learning;programming;gamification framework","Programming profession;Visualization;Learning management systems;Instruments;IP networks","","5","","38","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Model of measurement of meaningful learning in distance learning environments","V. da Silva; N. Omar","PPGEEC - Programa de Pós-Graduação em Engenharia Elétrica e Computação, UPM - Universidade Presbiteriana Mackenzie, São Paulo, Brazil; PPGEEC - Programa de Pós-Graduação em Engenharia Elétrica e Computação, UPM - Universidade Presbiteriana Mackenzie, São Paulo, Brazil","2017 12th Iberian Conference on Information Systems and Technologies (CISTI)","13 Jul 2017","2017","","","1","6","The assessment methods used in the vast majority of virtual learning environments are not satisfactory for measuring student learning, many of which provide only tools that allow for summative assessment, thus providing incorrect information about learning. Many of these environments are not able to provide responses about student learning and do not provide activities that can be monitored by verifying learning performance. Provide students with activities that can be assessed by process-based instruments, how the conceptual framework is more advantageous and effective than punctuating assessment tools based on multiple-choice, test, or project questions. This article presents a model to assess learning in virtual learning environments through the use of individual and collaborative conceptual maps, student's conceptual organization indexes and previous knowledge index. In this model the conceptual maps are evaluated qualitatively and the results are useful to, among others, define the division of the groups for development of the collaborative conceptual map and to inform the index of the conceptual structure of the student. In addition, the model provides information for students and teachers about learning performance.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975696","concept maps;assessment;learning;meaningful learning;metacognitjion","Monitoring;Instruments;Computational modeling;Tools;Collaboration;Indexes;Computer aided instruction","","","","12","","13 Jul 2017","","","IEEE","IEEE Conferences"
