"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A process to mining issues of software repositories","A. M. Bautista; T. San Feliu","Dep Lenguajes y Sistemas Informáticos e Ingeniería de Software, Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES; Dep Lenguajes y Sistemas Informáticos e Ingeniería de Software, Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Public software repositories offer a great opportunity for researchers. GitHub is a repository with more than 10 million projects. GitHub has an implementation of a defect tracking system. This paper describes the process developed to extract defects from GitHub repository, one of the most widely used public repositories. In this work, besides of the process, it is presented the appeared difficulties, during data mining. With obtained data, it is pretended to apply neural networks to get defects prediction.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170552","Repositories;Defect Tracking;Defects Prediction","Software;Internet;Data mining;Encoding;Media;Biological neural networks;Benchmark testing","","1","","10","","30 Jul 2015","","","IEEE","IEEE Conferences"
"User brain-driven evaluation of an educational 3D virtual environment","V. Carofiglio; G. Ricci; F. Abbattista","Department of Computer Science, University of Bari, Bari, Italy; Department of Computer Science, University of Bari, Bari, Italy; Department of Computer Science, University of Bari, Bari, Italy","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","In evaluating interactive systems, several attempts have been made to broaden the traditional focus on the efficient achievement of goals and incorporate an understanding of additional aspects linked to the User eXperience (UX). In this direction, usability tests also based on the users emotional level should be performed. This requires the introduction of suitable methods which can capture and convert subjective feelings into concrete design parameters. In this paper we propose a user-centered approach to the evaluation of the UX in a 3D Educational Virtual Environment, in which the user is required to explore reconstructions of cultural places and to solve games for educational purposes by using innovative controllers. We employ a commercial Brain Computer Interface to collect information on the users feelings. The preliminary results of this research show that our method allows the identification of elements that do not result in high subject agreement in terms of elicited emotions. Moreover, it provides the opportunity to redesign the environment. The domain-independent nature of the presented approach allows designers to apply it in a wide range of 3D interactive environments, such as games and serious games, training simulators, etc.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170553","virtual environments;user study;affect;evaluation of the interaction","Three-dimensional displays;Market research;Virtual environments;Games;Emotion recognition;Physiology;Electroencephalography","","4","","23","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Electronic health record for clinical intervention in children with language disorders","D. Gomes; A. Queirós; N. P. Rocha","Secção Autónoma Ciências da Saúde, Universidade de Aveiro, Aveiro, Portugal; IEETA, Universidade de Aveiro, Aveiro, Portugal; IEETA, Universidade de Aveiro, Aveiro, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","Electronic health records have a positive impact in the provision of health care. The efficiency and effectiveness of professional practice of the speech therapist can be increased through the usage of electronic health records. This study aims to systematize the procedures for the clinical intervention in children with language disorders and to conceptualize and validate an information model suitable for this intervention. The results of the study show that the implemented prototype is functional, relevant and useful. Additionally, it was considered an added value for the therapeutic process.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170554","Electronic health record;Intervention in language disorders;Speech and language therapy","Unified modeling language;Electronic medical records;Pediatrics;Speech;Prototypes","","","","9","","30 Jul 2015","","","IEEE","IEEE Conferences"
"A methodology for evaluation of energy critical infrastructures against cyber attacks","S. R. Leite; A. P. Favacho de Araújo; P. F. von Paumgartten","Agência Nacional de Energia Elétrica, ANEEL Superint. de Fiscalização dos Serviços de, Brasília Brasil; Departamento de Ciência da Computação, Universidade de Brasília - UnB, Brasil; Diretoria de Tecnologia Banco do Brasil S.A. Brasilia, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Nowadays, Critical Infrastructure plays a fundamental role in our modern society. Telecommunication services, water and electricity supply are examples of such infrastructures. They expose the society to security threats. To safeguard against these threats, providers of Critical Infrastructure services also need to maintain the security objectives of their interdependent data networks. The Supervisory and Control Data Acquisition (SCADA) systems are an important part of the Electric Power System Critical Infrastructure. They require protection from a variety of threats and their networks are potentially vulnerable to cyber-attacks. This paper presents a methodology to identify the risks and the maturity of the organization in relation to the information security processes and the implementation of a business continuity plan focusing on the information security at Electric Power System Critical Infrastructure against threats that can affect their technological environment.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170555","Cyber Defence;Network Security;Electric Power Systems","FAA;Monitoring;Internet;Power systems;Process control;Information security","","","","13","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Applicability of knowledge management practices at scientific research environment","D. Bernardo Gomes Santos; J. C. Santos","Departamento de Engenharia de Energia e Automação Elétricas, Escola Politécnica Universidade de São Paulo São Paulo, Brasil; Departamento de Engenharia de Energia e Automação Elétricas, Escola Politécnica Universidade de São Paulo São Paulo, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","The Knowledge Management (KM) is becoming a valuable strategic resource for the life of individuals and companies, and has been identified by scholars, researchers and scientists as relevant and required for the growth of organizations in various fields. This paper presents the results of a survey research with exploratory which seeks to identify what KM practices adopted by researchers in the research environment and to understand to what extent are contributing to scientific production. The results indicate that several KM practices are adopted in the research environment. However, it is observed that these are personal initiatives by researchers, without any coordination or management with specific purpose. This scenario shows that there must be a greater awareness of the importance of KM in the research environment. In this sense, an organizational culture should be noted that values knowledge not only as an essential device to researchers, but as a fundamental resource to research environments able to boost the production of scientific knowledge.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170556","knowledge management;knowledge sharing","Knowledge management;Production;Instruments;Companies;Tornadoes;Computational modeling","","","","15","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Procedural generation of topologic road networks for driving simulation","C. Campos; J. M. Leitão; J. P. Pereira; A. Ribas; A. F. Coelho","Pereira, and Antonio Ribas, School of Engineering of Porto Polytechnic INESC-TEC, Porto, Portugal; Pereira, and Antonio Ribas, School of Engineering of Porto Polytechnic INESC-TEC, Porto, Portugal; Pereira, and Antonio Ribas, School of Engineering of Porto Polytechnic INESC-TEC, Porto, Portugal; School of Engineering of Porto Polytechnic, INESC-TEC, Porto, Portugal; Engineering Faculty of Porto University, INESC-TEC, Porto, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Virtual environments for driving simulation aimed to scientific purposes require three-dimensional models of realistic road networks. The generation of these networks according to the requirements, if done manually by road design specialists, results in a time consuming task. Procedural generation of road networks comes as a solution to this problem with the creation of complete road networks definition adequate to simulation. This paper proposes a method to automatically generate an optimized definition of very large roads network, in an integrated process, from the selection of nodes in a terrain area, to the network topological definition. The human supervisor can interact with this generation process at any stage, in order to obtain custom road networks definitions. The proposed method reduces the use of specialists for preparing large road networks definitions. These definitions are suitable to integrate into a broader process to create road environments, with different road types, appropriate to conducting scientific experiments in driving simulation.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170557","Procedural Generation;Road Network;Road Network Design;Driving Simulation","Roads;Cities and towns;Solid modeling;Sociology;Statistics;Vehicles","","6","","21","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The pedagogy of e-learning platforms: Prospects for science teaching","M. M. Texeira; R. F. F. de Oliveira; H. Summer; H. V. L. Souza; G. C. Filho; M. Paiva; I. Torres; W. F. dos Santos; D. A. de Santana; H. Pazzoline; J. d. S. Silva; J. A. de Lima","Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil; Departamento de Química/Departamento de Estatística e Informática, Universidade Federal Rural de Pernambuco-UFRPE, Recife, Brazil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","7","Given the importance of e-learning to the process of teaching and learning contemporary, precisely, in higher education, and distance learning opportunities offered by the use of these platforms, we undertook in this article an empirical-descriptive research to know the extent of this problematic, guided by a literature review how the scientific method. Here, we present concepts, historical perspectives, methodologies, functionalities and capabilities of learning platforms, and case study of Pral Platform. We develop our research in the Web from January to July 2014.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170558","PRAL platform;elearning;teach;learn","Electronic learning;Internet;Least squares approximations;Face;Software as a service","","","","16","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Methodology for business process modeling: A study case within the Brazilian Ministry of Planning, Budget and Management","R. T. de Sousa; F. E. G. de Deus; B. A. de Sousa; N. G. Villapouca; M. T. Holanda; A. P. F. Araújo; H. Freitas; F. Cortês; R. Santos; A. J. M. de Moraes","Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Ministry of Planning, Budget and Management, Brasília, Brazil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Business process modeling is currently an important step in supporting the development of computational systems, as it occurs prior to the establishment of what is required for implementing the system. The business process mapping and its description are designed to further develop and structure the activities needed for the successful execution of this task. This article presents a modeling methodology for process mapping that can be applied to the development of large computational systems. The methodology was applied in a case study of business process mapping, using BPMN, for the development of the human resource management system of the Ministry of Planning, Budget and Management - MPOG in Brazil.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170559","Process;Bussiness Process Moddeling;BPMN","Software;Business;Internet;Computational modeling;Information services;Electronic publishing;Planning","","","","15","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Implementing interoperability in a Brazilian seismic event database","A. Pinheiro; R. T. de Sousa; G. Silva; N. Chabrawi; M. Holanda; A. Araujo; G. S. L. Araújo","Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Electrical Engineering, University of Brasília, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Department of Computer Science, UnB, Brasilia, Brazil; Geosciences Institute, UnB, Brasilia, Brazil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Since decisions are based on information, it is essential for any manager to have quick and convenient access to accurate and updated information. The Seismological Observatory of the University de Brasilia (UnB) owns and operates WebSISBRA, a GIS database for Brazilian seismic events data. The flow of accurate and updated information from and to this system relies on interoperability with other systems. This paper describes an interoperability layer implemented for WebSISBRA with WFS and WMS services provided by the GeoServer Software, allowing web users to access WebSISBRA data in a transparent manner that can be configured for either data analysis and modeling, or data visualization.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170560","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170560","GIS;web GIS;DBMS;OGC;WMS;WFS;GeoServer","Geographic information systems;Google;Databases;Web services;Earthquakes;Interoperability","","2","","12","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Potential and dynamic value measuring","M. Aristizábal; G. Urrego; M. Aristizábal; C. Aristizábal","Universidad de Antioquia, Medellin, CO; Ingeniería Universidad de Antioquia, Medellín, Colombia; Facultad de Administración, Universidad Eafit, Medellin, Colombia; Facultad de Administración, Universidad Eafit, Medellin, Colombia","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The present work explores the value creation and co-creation like a system. The work proposes a co-creation model with systemic archetypes that allow the capture and measure of both potential and dynamic value. According to Service Dominant Logic, value creation in a collaborative way is based on the customer's experience, value in exchange and value in use, key aspects in this approach. A phenomenological analysis is used in this work for the value creation both from designers and customers. This approach broadens the scope of value creation and measure beyond designer proposition emphasizing on value co-creation in a social context, where service as a skill and knowledge transmission, transform those last aspects in fundamental operant resources for value creation in use. Results show that the methodology ADES allows not only the value capture and measure but also a profound comparison between potential and dynamic value to support future strategies on the service design.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170561","Service Dominant Logic;value creation;potential value;dynamic value;systemic archetypes","Media;Internet;Surges;Collaboration;Context;Transforms;Context modeling","","","","42","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Applied scientific computing over the Web with remote servers: Sampling with and without replacement","M. Cunha; M. Casquilho","Universidade de Lisboa (University of Lisbon), Lisboa, Portugal; Universidade de Lisboa (University of Lisbon), Lisboa, Portugal","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Scientific computing over the Web can be applied to solve problems of many types, namely as appear in the activity of companies. In this study, the computation is done with two remote servers, without the user's perception, thus disclosing no clues on the computation. As an illustration, we make use of random sampling, which is needed in many activities, such as manufacture and research. Sampling is presented in its two basic versions, with and without replacement, the latter the typical choice in practice. Our objectives are: to emphasize the pertinence of the Web for scientific computing; to illustrate this computing with one of its countless applications; to show the possibilities of using remote, distributed servers; and to imply that this can provide the desired link between industry and the university. In our opinion, the full benefits of scientific computing over the Web have not been reaped, despite the availability of this communication medium.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170562","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170562","scientific computing;Web;remote servers;random sampling","Standards;Servers;Scientific computing;Software;Companies;Graphics;Monte Carlo methods","","3","","15","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Model to return on investment after the software deployment","T. C. Paduam; J. A. Fabri; A. L'Erario","Programa de Pós-Graduação em Informática, Universidade Tecnológica Federal do Parana - UTFPR, Cornelio Procopio, Brasil; Programa de Pós-Graduação em Informática, Universidade Tecnológica Federal do Parana - UTFPR, Cornelio Procopio, Brasil; Programa de Pós-Graduação em Informática, Universidade Tecnológica Federal do Parana - UTFPR, Cornelio Procopio, Brasil","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","Currently organizations have been concerned with the analysis of the impacts of IT investments. Economic pressures, combined with years of significant IT spending without demonstrating clear returns, forced companies to improve their financial practices and justify better and more clearly every penny invested. Thus, this article presents a model to calculate the return on investment after the installation of software. This model was generated from an experiment, applied to a company in southern Brazil, which showed efficient actions to catch the post-deployment metrics. Therefore, this article may be applicable to all companies wishing to calculate the return on a deployment.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170563","Return on Investment;Investiment;Investment in technology","Software;Investment;Visualization;Companies;Measurement;Adaptation models","","","","12","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Assessment of WorldView-2 satellite-image fusion using Daubechies Wavelet transform","R. J. Medina Daza; E. S. U. Cardona","Proyecto Curricular Ingeniería Catastral y Geodesia, Facultad de ingeniería, Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Proyecto Curricular Ingeniería Catastral y Geodesia, Facultad de ingeniería, Universidad Distrital Francisco Jose de Caldas, Bogota, CO","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","This paper aims to show an outline of transform Wavelet Daubechies, the main characteristics of them and subsequently exposed methodological form that was used in the development of experimental procedures were performed to apply RGB-HIS method together with ARSIS technique to fused WorldView-2 images, finally presents the results obtained with the application of this method using five filters associated to Wavelet Daubechies (db2, bd3, db4, db5 y db8) on five levels of decomposition.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170564","Wavelet Daubechies;Fusion;satellite images;panchromatic;multispectral","Image resolution;Discrete wavelet transforms;Image color analysis;Continuous wavelet transforms;Biomedical imaging","","","","23","","30 Jul 2015","","","IEEE","IEEE Conferences"
"RNA-Seq UD: A bioinformatics plattform for RNA-Seq analysis","M. Ramirez; C. A. Rojas-Quintero; N. E. Vera-Parra","Cristian Alejandro Rojas-Quintero, Universidad Distrital Francisco José de Caldas, Bogotá, Colombia; Universidad Distrital Francisco Jose de Caldas, Bogota, CO; Universidad Distrital Francisco Jose de Caldas, Bogota, CO","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","In this work is presented a process of design and building of a software that gather the tools required for a RNA-Seq data bioinformatics research. From the proposed a workflow is proposed that represents all a process that goes through the main stages of the treatment of transcriptomic and next generation sequencing data, such as preprocessing, mapping, assembly, annotation, and differential expression; Creating a platform of integral works and user-friendly that facilitates the work of researchers in the transcriptomic area. Availability: http://tinyurl.com/Download-RNA-Seq-UD","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170565","Bioinformatics;Transcriptomics;Next Generation Sequencing","Bioinformatics;Software;Genomics;Sequential analysis;Assembly","","","","33","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Committees","",,"2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","18","Provides a listing of current committee members and society officers.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170566","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170566","","","","","","","","30 Jul 2015","","","IEEE","IEEE Conferences"
"[Copyright notice]","",,"2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","1","Presents the copyright information for this conference publication.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170567","","","","","","","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Preface","",,"2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","1","Presents the preface to the conference proceedings.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170568","","","","","","","","30 Jul 2015","","","IEEE","IEEE Conferences"
"[Title page]","",,"2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","1","Presents the title page of the proceedings record.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170569","","","","","","","","30 Jul 2015","","","IEEE","IEEE Conferences"
"TV politics showed in Twitter: Media and followers","S. Enguix-Oliver; B. Gallardo-Paúls","Universitat de València, España; Universitat de València, España","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","4","The aim of this work is to present an ongoing research relating to the use of Twitter by the media; a corpus of 3000 tweets from three TV politic shows are being analized (Los desayunos de TVE, in the public channel TVE1, and Las Mañanas Cuatro and Al Rojo Vivo, of private channels Cuatro and La Sexta) and a corpus of 1523 tweets responses produced by followers. The analysis model used is a neuropragmatic based linguistic model, that consider brands of subjectivity and interaction as a direct corollary of the theory of mind.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170570","neuropragmatics;Twitter;political media discourse;theory of mind","Media;Digital TV;Pragmatics;Analytical models;Presses;Speech","","","","19","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The smartphones: Revolutionizing journalism","E. L. de las Heras; A. S. Rodríguez","Facultad de CC. De la Comunicación, Universidad Camilo José Cela, Madrid, España; Facultad de CC. De la Comunicación, Pontificia Universidad Católica del Ecuador, Ibarra, Ecuador","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","Technological developments and the emergence of new equipment such smartphones have changed news paradigms. One of the most obvious consequences was the democratization of information with the so-called citizen journalism. Anonymous persons who through their mobile and social networks can report what is happening in seconds and with just one click in their mobile phone. But after this step, we are seeing a new change, these media are also beginning to be used smartphones by the reporters themselves not only to inform through social networks but to do their work, photographers take photos with the mobile phone camera and journalists have live signals without help or another tool than their mobile phone. This allows cost savings to the environment and greater speed when reporting from anywhere so many media that are pointing to change.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170571","smartphone;Twitter;iPhone;mobile journalism","Smart phones;Internet;Twitter;Mobile communication;Media;Cameras","","","","40","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The use of social networks between the young foreigners who travel to Galicia and its implications in the tourist ambience","A. Belén Fernández Souto; M. V. Gestal; J. Laxe","Campus de Pontevedra, Universidade de Vigo Pontevedra, España; Campus de Pontevedra, Universidade de Vigo Pontevedra, España; Campus de Pontevedra, Universidade de Vigo Pontevedra, España","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","4","In this document we will announce the main conclusions to which it has gone over after interviewing students Erasmus and assistants of conversation who have traveled to Spain and known Galicia in 2014. The target of the study has been to analyze the use that they have made of the social networks during its stay in Spain, this way to know the targets for that they were looking at the time of consuming this type of supports, especially as for contacting persons in the same situation and in the consumption of social networks to look for tourist information.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170572","Social Networks;tourism;young people;Galicia;Spain","Facebook;Internet;Cultural differences;Twitter;Blogs;Technological innovation","","","","17","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Social networks in the communication strategy of the European public radiotelevisions","T. F. Lombao","Grupo Novos Medios. Facultade Ciencias da Comunicación, Universidade de Santiago de Compostela, Santiago de Compostela, España","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","Public radiotelevisions in European Union are gradually implementing new ways of communication to encourage interactivity and generate mediatic conversation with media audiences. Despite initial reluctance, the twenty-eight corporations analyzed in this study opted by social media and have accounts on social networks, especially Facebook and Twitter, but also on Youtube and Linkedin. This research provides a snapshot of the presence of European public broadcasting service in social networks in November 2014 in terms of number of accounts, use and followers. In addition, it detects that corporations, in general, lack guidelines which guide its task in this area so different from the traditional media. The methodology used in this research was based on the observation of social networks to each and every one of the companies as well as the investigation and analysis of the content of the editorial guidelines on social media of corporations in Austria, Belgium, Finland, France, Ireland, UK and Romania.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170573","public radiotelevisions;social networks;editorial guidelines","Europe;Media;Facebook;Twitter;YouTube;Internet","","1","","14","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The innovation of mediaset in response of the crisis","D. L. Vázquez; A. I. Rodríguez Vázquez","Rede de Investigación XESCOM y Grupo de Novos Medios, Universidad de Santiago de Compostela (USC), España; Departamento de Ciencias de la Comunicación, Universidade de Santiago de Compostela, Santiago de Compostela, Galicia, ES","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","6","The fall of advertising investment in recent years has alerted the major media groups of communication in Europe. Its until now main source of revenue began to weaken, showing a necessary change in communication strategies. This is the case of Mediaset Italy who is committed to innovation and the technological development as a new roadmap. This research analyzes the practice of the italian communication group in terms of investment in innovation since the outbreak of the economic downturn in 2008 and how it has affected its economic result as a company. This is to check whether the efforts made by taking advantage of technological advances in communications are profitable and can afford the advertising downturn and open a new communicative scenario.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170574","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170574","innovation;technology;advertising spending;balance of accounts;media groups;programming strategies;TV on demand;offer multichannel","Irrigation;Silicon compounds;Internet;TV;Poles and towers;Technological innovation;Advertising","","","","9","","30 Jul 2015","","","IEEE","IEEE Conferences"
"The management of Corporate Social Responsibility in media group through social networks","A. M. L. Cepeda","Universidad de Castilla-La Mancha, Ciudad Real, Castilla-La Mancha, ES","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","5","Corporate Social Responsibility (CSR) is a broad concept, which sets a new model of transparent and accountable management. The media have contributed to its expansion but media groups themselves are companies with a great influence on society. At present, there are numerous mechanisms for measuring CSR in companies and numerous tools for communication and dissemination. The emergence of web 2.0 has meant a qualitative leap and the use of new means of mass self from society. Within this framework, the success they are having social networks, enhance new management strategies, among which must be undoubtedly the impetus for CSR among enterprises, corporations and institutions. This article examines the extent to major Spanish companies use social media networks (Facebook and Twtter) to inform and enhance their CSR strategies.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170575","CSR;media groups;social networks","Facebook;Twitter;Web 2.0;Media;Stakeholders;Silicon compounds","","","","","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Media literacy in students in the city of Loja (Ecuador)","I. Marín; D. Rivera; A. Velásquez","Departamento de Ciencias de la Comunicación, Universidad Técnica Particular de Loja, Loja, Ecuador; Departamento de Ciencias de la Comunicación, Universidad Técnica Particular de Loja, Loja, Ecuador; Universidad Tecnica Particular de Loja, Loja, Loja, EC","2015 10th Iberian Conference on Information Systems and Technologies (CISTI)","30 Jul 2015","2015","","","1","4","This research includes the study of audiovisual media literacy. We worked with a sample of 23 schools in the city of Loja, with a population of 1,150 students between the tenth year of basic a third year high school education. In order to analyze and diagnose the level of audiovisual media competence in young (14–18 years) of public, private and “fiscomisionales” schools. On the other hand it is important to deepen and disseminate this research, to be included in the academic curriculum matters relating to communication and the new era we are experiencing. The world is constantly changing and it is necessary that young people know how to use the new tools properly and also understand and analyze the information that is transmitted by these sites. In this research we focus on two specific dimensions of media literacy as production and dissemination and ideology and values.","2166-0727","978-9-8998-4345-5","10.1109/CISTI.2015.7170576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7170576","Digital media;media literacy;media literacy;digital literacy and cultural consumption","Media;Cities and towns;Cultural differences;Europe;Sociology;Statistics;Education","","","","12","","30 Jul 2015","","","IEEE","IEEE Conferences"
