"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Integrating podcasts, vodcasts, screencasts and emerging casting technologies in the teaching/learning context higher education: Potentialities, practices and expectations of students and teachers","D. Guedes; P. Almeida","Departamento de Didáctica e Tecnologia Educativa, Departamento de Comunicação e Arte, Universidade de Aveiro, Aveiro, Portugal; Departamento de Comunicação e Arte, Universidade de Aveiro, Aveiro, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","7","Over the past decade higher education has undergone significant changes marked by the Lisbon strategy of the European Union's Bologna process. Practices such as blended and e-Learning have been introduced as well as continuous initiatives and programmes. Given these changes higher learning institutions must try to adapt to their students' digital culture, which is conducive to new needs. This factor may indicate that new strategies and methodologies must be addressed and implemented in the classroom context, which must be adjusted to a new learning. The use of casting technologies has been found to be increasingly used associated with their apparent potential impact. Changes and innovations regarding the content of various subjects as well as respective activities are on the horizon. This need for change stems from the new technological environments/contexts within which the students are included. This work arises within the scope of the proposed creation of a research plan in Doctoral Programme in Multimedia in Education. The aim of this project is to assess the integration of podcasts, vodcasts, screencasts and emerging casting technologies in higher education learning environments and to assess both students' and teachers' opinions, practices and expectations. In this study we propose to create and integrate multimedia teaching contents, not only to support activities carried out in new learning environments whether face-to-face or distance learning, but also as a methodological strategy to adopt. The methodological choices will be mentioned throughout the article in conformity with the aim under study.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556626","learning;casting;higher education;podcasts;screencasts;technologies;vodcasts","Digital audio broadcasting;Casting;Software;Educational institutions;Instruments;Internet","","1","","40","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Integration of Web 2.0 applications and content management systems on personal learning, environments","L. Oliveira; F. Moreira","Knowledge Management, Interactive and Learning Technologies Research Group (KMILT), Escola Superior de Estudos Industriais e de Gestão, Politécnico do Porto, Vila do Conde, Portugal; Departamento de Inovação, Ciência e Tecnologia, Universidade Portucalense, Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","The use of Web 2.0 applications in learning and teaching (L&T) has intensified in recent years, more driven by teachers and students than by educational institutions strategy. This paper presents an ongoing project that implements a platform for creating personal learning environments controlled by students, integrating Web 2.0 applications and content management systems. The platform will enable the safe use of content created in Web 2.0 applications in the evaluation process, allowing its publication in the infrastructure controlled by the Higher Education Institution, thus contributing to the adequacy of the binomial teaching / learning process involved in the new paradigm Bologna.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556627","Web 2.0;Virtual Learning Environment (VLE);Learning Management Systems (LMS);Personal Learning Environments (PLE);E-Portfolios;e-learning;higher education","World Wide Web;Least squares approximation;Electronic learning;Software;Internet;Media","","","","22","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A wiki based system to produce high quality teaching materials","M. Arevalillo-Herráez; R. Pérez-Muñoz; Y. Ezbakhe","Departamento de Informática, Universidad de Valencia, Valencia, Valencia, Spain; Departamento de Informática, Universidad de Valencia, Valencia, Valencia, Spain; Departamento de Informática, Universidad de Valencia, Valencia, Valencia, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","In this article, we describe a wiki based system which promotes student participation in the production of high quality collaborative teaching materials. To this end, the MediaWiki platform has been modified so that it is able to perform an automatic evaluation of their contributions. To assess the quality of each contribution, the time that they remain in the system has been used as a heuristic. The result is an easy to use tool which facilitates the incorporation of an easy to assess academic activity into most courses. This tool both fosters collaborative learning and yields a continuous improvement of teaching materials.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556624","wiki;education;quality;automatic assessment","Silicon;Visualization;Internet;Electronic learning;Medical services","","","","7","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Maturity model for IT enterprise architecture","L. F. R. Molinaro; G. P. Souto; K. H. C. Ramos; H. Abdalla","Departamento de Engenharia Elétrica, Universidade de Brasília, Brasilia, Brazil; Departamento de Engenharia Elétrica, Universidade de Brasília, Brasilia, Brazil; Departamento de Engenharia Elétrica, Universidade de Brasília, Brasilia, Brazil; Departamento de Engenharia Elétrica, Universidade de Brasília, Brasilia, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","This paper aims to present the proposal for a model that assess the IT enterprise architectures' maturity. This model, called the Maturity Cube, aims to assess the key dimensions that comprise the business alignment with IT. Initially, other models in the literature were analyzed to evaluate the enterprise architecture maturity. From this analysis it was constructed a model of maturity in IT enterprise architecture. Finally, based on the proposed model, a validation search was conducted, in which were revealed the data on the maturity level of some organizations of Brazilian federal government.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556625","Palavras-chave;arquitetura corporativa;arquitetura corporativa de TI;alinhamento de negócio e TI;modelo de maturidade em arquitetura corporativa","Biological system modeling;Computer architecture;Business;Monitoring;Medical services;Analytical models;Instruments","","","","22","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A support system for classification of students approved/disapproved in virtual environments for distance learning","N. F. D. Filho; A. F. Duarte","Universidade Federal de Minas Gerais, Minas Gerais, Brazil; Universidade Federal de Saã Paulo, Sao Paulo, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","This paper describes an efficient way to presort students as possible pass / fail courses in which use of distance education as an aid or fully in its activities. The environment was used moodle and technique of data mining for classification was the SVM (Support Vector Machine). This makes it possible to efficiently classify the chance to be a student flunking a course and then act in a preventative manner to avoid such failure.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556622","Classification;SVM (Support Vector Machine);Moodle","Support vector machines;Kernel;Internet;Classification algorithms;Data mining;Probability;Object oriented modeling","","","","15","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Quality attributes for SaaS's products","N. F. D. Filho; C. I. P. S. Pádua; A. L. Zambalde; P. H. S. Bermejo","Universidade Federal de Minas Gerais, Minas Gerais, Brazil; Universidade Federal de Lavras, Minas Gerais, Brazil; Universidade Federal de Lavras, Minas Gerais, Brazil; Universidade Federal de Lavras, Minas Gerais, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","The quality of software is considered a major characteristic competitive among organizations. The mains objective of this study is to raise attributes of quality for software as a service and to identify its impacts ahead of this new paradigm of software, SaaS (Software as a Service). The attributes were proposed by aggregating and matching criteria related for quality of product software, with tools that help manage TI services. The results and conclusions presented in this paper will serve as a guide for companies providing SaaS's solutions, with the concern of quality assurance in their final products.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556623","Quality software;Software as a service;Quality Management Services","Software;IEC standards;Internet;ISO standards;Bills of materials;Laser radar;Companies","","","","25","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A genetic algorithm for solving the two-dimensional cutting in glass sheets problem","N. C. F. Canto; F. Costa; R. J. Sassi","Diretoria dos Cursos de Informática, Universidade Nove de Julho-Uninove, Sao Paulo, Brazil; Diretoria dos Cursos de Informática, Universidade Nove de Julho-Uninove, Sao Paulo, Brazil; Pós-graduação em Engenharia de Produção, Universidade Nove de Julho-Uninove, Sao Paulo, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","This project consists of the study and development of solution methods based on evolutionary computation to solving Constraint Satisfaction Problems (CSPs). The CSPs consists of a variety of combinatorial optimization problems. In particular, is proposed the development of a genetic algorithm for solving the two-dimensional cutting problem, which consists in to determine an arrangement of pieces to be cut, maximizing the glass sheets utilization, but respecting the constraints imposed by production flow and delivery schedules.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556620","Problemas de Satisfação de Restrição;Algoritmo Genético;Problemas de Corte Bidimensional","Software;Programming;Glass;Presses;Computers","","","","12","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Ethics and IT: Module suggestion for a future degree qualification in computing engineering","J. L. Leiva; A. Guevara; J. L. Caro","Department of Computer Science, University of Màlaga, Malaga, Spain; Department of Computer Science, University of Màlaga, Malaga, Spain; Department of Computer Science, University of Màlaga, Malaga, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Computers have become a very important part of our society. Most operations done in industrial, commercial, military, educational and sanitary areas (among others) would not work properly without the use of computing. As society is becoming ever more dependent on computers, we are also becoming increasingly vulnerable due to the widespread misuse of them. The development of IT ethics, along with the emergence of professional ethic codes, can help us humanise the use of computing. The ACM's curriculum for its course in Computer Science encourages all universities to teach a compulsory module in worldwide social, humanitarian and ethical aspects related to computing. There are still many universities which don't offer this module.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556621","Ethic codes;IT security;Computing crimes;Fraud;Professional responsibility","Ethics;Computers;Security;Software;Internet;Humans;Computer science","","","","11","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Avalore: A system for evaluation of R&D projects","P. Godinho; J. P. Costa; R. Afonso; L. Marado","Faculdade de Economia da, Universidade de Coimbra Polo II, Portugal; INESC-Coimbra, Coimbra, Portugal; PT Inovação, Aveiro, Portugal; PT Inovação, Aveiro, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","This paper presents the system Avalore, which was design for supporting the selection of research and development projects (R&D). The evaluation model embedded in the system is briefly presented, the decisions about the used technology and system architecture are described, and the essential characteristics of the system are referred.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556618","Enterprise Information Systems;R&D Project Dvaluation;Multicriteria Decision Support Models","Browsers;Biological system modeling;Analytical models;Visualization;Benchmark testing;Robustness;Atmospheric modeling","","","","7","","23 Aug 2010","","","IEEE","IEEE Conferences"
"A conceptual model of E-local government","A. C. Sanz; J. C. Neves; J. N. Valente","Facultad de Inform#x00E1;tica, Universidad Pontifícia de Salamanca, Madrid, Spain; Instituto Superior D.Dinis, Universidade Lusófona, Lisboa, Portugal; Facultad de Inform#x00E1;tica, Universidad Pontifícia de Salamanca, Madrid, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","In this paper we propose a new conceptual model of e-Local Government for the Portuguese municipalities of small population - less than 10,000 residents - supported by wireless technologies. The proposed model allows evaluating the degree of digitization of the interactive process of the municipality and its residents. Thus, a municipality may implement the proposed model of e-government to undertake an organizational change and implement the process automation inherent to electronic interaction, being always borne in wireless technologies. This contribution is set within the spirit of the development approach to reduce regional asymmetries in Portugal.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556619","Authority;E-Local Government;Information and Knowledge Society;Digital Cities;CRM (Customers Relationship Management);Knowledge Management;HBDS (Hypergraph-Based Data Structure);Mobility;Wireless Technologies","Government;Wireless communication;Biological system modeling;Internet;Adaptation model;Instruments;Silicon carbide","","1","","11","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Conceptual framework for the construction and evaluation of data warehouses","D. Simões","ISCA-UA, Aveiro, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","The main goal of this paper is to report the results of a literature review about the most adopted architectures of Data Warehouse by the business organizations. The methodologies followed in implementing those architectures were also studied. This work allowed to contribute to this paper with a conceptual framework in order to support the selection of the architecture to adopt by the organization. The hierarchical level of organization that is supposed the Data Warehouse to support, the domain in which is applied, the profile of users that will use the Data Warehouse infrastructure and the potential software vendors were considered. A comparison between different architectures, through the dimensions of time and cost is also conducted. Finally, some items to evaluate the performance of a Data Warehouse are still listed.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556616","Data Warehouse;arquitecturas;metodologias;medidas de desempenho;melhores práticas;software","Data warehouses;Software;Distributed databases;Computer architecture;Organizations;Data mining","","","","16","","23 Aug 2010","","","IEEE","IEEE Conferences"
"How to obtain knowledge evidences in a student model based on Bayesian Network","S. F. Lima; S. M. D. Stump","Mackenzie Presbyterian University, Sao Paulo, Brazil; Mackenzie Presbyterian University, Sao Paulo, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","A considerably proportion of the adaptativity of an Intelligent Tutoring System is due to the Student Model. Bayesian Networks has been used in student modeling in order to provide adaptativity from the tutor system to the student knowledge. However, a Bayesian Network requires evidences in order to make inferences. This article presents a proposal to measure and update knowledge evidences in a Bayesian Network which aims at sequencing the course content in a way adapted to the student knowledge.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556617","intelligent tutor system;student model;Bayesian networks","Bayesian methods;Bills of materials;Adaptation model;Knowledge engineering;Electronic learning","","","","12","","23 Aug 2010","","","IEEE","IEEE Conferences"
"An embedded system and an architecture for access control and access management: An application to the educational environment","I. Fonseca; F. Lopes","Department of Electrical Engineering, Instituto Superior de Engenharia de Coimbra, Coimbra, Portugal; Department of Electrical Engineering, Instituto Superior de Engenharia de Coimbra, Coimbra, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","This paper presents an architecture and a field implementation for a flexible and scalable distributed access control and management system, with application to the educational environment. The distributed control modules are developed based on embedded systems. Embedded systems are becoming increasingly common due to the fast deployment of advanced microcontrollers offering high processing speeds at an affordable price and allowing for simple and reliable use of Open Source software. The presented system uses a microcontroller with a standard Ethernet interface, to validate users presenting a compatible Ibutton or RFID Card. The user credentials are validated locally or in a central database. Authorized users are given access to reserved areas. By using a powerful database, very flexible and complex high level administration and management functions can be implemented. By sharing the local IP network infrastructure, maximum commonality and flexibility are achieved. Both microcontroller and database server software are fully implemented using Open Source developing tools.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556614","Access Control;Education;Embedded Systems;Ethernet;RFID;TCP/IP","Servers;Access control;Computer architecture;Hardware;Embedded system;Databases","","1","","15","","23 Aug 2010","","","IEEE","IEEE Conferences"
"VSFC - virtual shop floor control: Approach to the problem of programming and control of production through intelligent agents and Breeding Environments","J. J. de Benito Martín; P. S. Angulo","Departmento de Organización de Empresas y CIM, Universidad de Valladolid, Valladolid, Spain; Departmento de Organización de Empresas y CIM, Universidad de Valladolid, Valladolid, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Efficient planning and monitoring of the operations carried out in the different resources of a productive system is a highly complex problem, particularly in the current dynamic and competitive environment. From the study of the different solutions proposed in the associated literature, the multi-agent paradigm seems to be the most promising technology, especially for its ability to address distributed problems. The paper presents a new approach based on this technology, in which agents show intelligent behavior thanks to the use of a rule-based expert system. Moreover, the interaction between agents occurs within the context of Breeding Environments, a concept associated with networked organizations. The union of both technologies and this concept allows us to tackle SFC problem from a new perspective.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556615","Shop Floor Control;Multi-agent Technology;Expert Systems;VO Breeding Environments","","","","","18","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Committee","",,"5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","7","Provides a listing of current committee members.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556612","","","","","","","","23 Aug 2010","","","IEEE","IEEE Conferences"
"[Copyright notice]","",,"5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","1","Presents the copyright information for the conference. May include reprint permission information.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556613","","","","","","","","23 Aug 2010","","","IEEE","IEEE Conferences"
"IP3 – building a global ICT profession","R. G. Johnson; M. de Roche","Department of Computer Science, Birkbeck College, London University, London, UK; Cape, South Africa","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","The International Professional Practice Partnership (IP3) was formed by IFIP in 2007 to fulfil the objective of creating a global IT Profession. This paper will contextualize the work of IP3 by examining: why an ICT profession is needed and why it should be on a global basis; what is a global profession; and the progress made by IP3 in establishing a global ICT profession. The paper concludes by discussing the similarities between IP3 and the much longer established Washington Accord structure used by the engineering profession.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556610","International Professional Practice Partnership (IP3);Global IT profession;International Federation for Information Processing (IFIP);ICT professionalism","Accreditation;Standards;Certification;Buildings;Computers;Qualifications","","","","9","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Integrating business change: A strategic role for informatics professionals","K. Johns","Department of Communications & Systems, Chartered Institute of IT, Open University, UK","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","The pace of business change has long been perceived as accelerating continuously, and even as having become unsustainable. Informatics is by turn a driver, an enabler, and sometimes a constraint of change. Informatics professionals need to be equipped to govern and lead not just IS/IT change but wider business change. In 2009 BCS, the Chartered Institute for IT in the UK, formed a Business Change Specialist Group, bringing together informatics and change management researchers and professionals. BCS has also commissioned research into the role of informatics professionals in initiating, prioritizing and leading business change. Businesses typically lack structures to manage change holistically across the enterprise. Informatics professionals tend to have a broad view across the organization, giving then a more holistic perspective on change than many of their colleagues. They have a wider role to play, centre-stage, not only in initiating and leading informatics change, but in integrating multiple concurrent change initiatives.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556611","organization;change;holistic;leadership;IT;professional","Informatics;Organizations;Lead;Presses;Portfolios","","","","42","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Analysis of non technical skills for ICT profiles","L. Fernandez-Sanz","Universidad de Alcalá, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Traditional conception of ICT education and employment analysis has devoted a great effort to determine specific technical knowledge and skills needed for a successful professional career. However, competency-based approach for Human Resources (HR) management in organizations has finally changed this approach pushing more interest in non technical skills, the so-called soft skills. This paper presents an analysis of non technical skills required for a variety of IT (Information Technology) positions and areas based on data extracted from more than 3000 ICT job offers published in Spain during the last years. Requirements are also compared with those expressed as requirements for telco engineers and industrial engineers. We can conclude that soft skills profiles are different for each case and that these data should guide actions in education and career development areas.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556608","skills;soft skills;IT jobs;IT professionals","Teamwork;Organizations;Software;Lead;Education;Employment;Databases","","1","","16","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Data quality problems in administrative inpatient databases","T. Silva-Costa; B. Marques; A. Freitas","CINTESIS-Center of Research in Health Technologies and Information Systems, University of Porta, Porto, Portugal; Universidade do Porto, Porto, Porto, PT; Universidade do Porto, Porto, Porto, PT","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Data quality has become increasingly important to many organizations. This is especially true in the health care field where cost pressures and the desire to improve patient care drive efforts to integrate and clean organizational data. Administrative data can contain inaccurate and unstable data, but they are readily available, relatively inexpensive and are widely used. This paper explores some issues regarding data quality, including a taxonomy for data quality problems, gives emphasis to administrative databases and presents some of the existing quality problems in this data using real examples. The study was based on a national in- and out-patient database with discharges between 2000 and 2007 from 96 hospitals in the Portuguese National Health Service.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556609","Research Design;Data Quality Problems;Administrative Data;benchmarks","Hospitals;Medical diagnostic imaging;Databases;Information systems;Taxonomy;Europe","","","","33","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Corporate data quality management: From theory to practice","A. Lucas","Laboratório Nacional de Engenharia Civil, Instituto Superior de Economia e Gestão, Lisboa, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","7","It is now assumed that poor quality data is costing large amounts of money to corporations all over the world. Although research on methods and techniques for data quality assessment and improvement have begun in the early nineties of the past century and being currently abundant and innovative, it is noted that the academic and professional communities virtually have no dialogue, which turns out to be harmful to both of them. The challenge of promoting the relevance in information systems research, without compromising the necessary rigor, is still present in the various disciplines of information systems scientific area, including the data quality one. In this paper we present “data as a corporate asset” as a business philosophy, and a framework for the concepts related to that philosophy, derived from the academic and professional literature. According to this framework, we present, analyze and discuss a single explanatory case study, developed in a fixed and mobile telecommunications company, operating in one of the European Union Countries. The results show that, in the absence of data stewardship roles, data quality problems become more of an ""IT problem"" than typically is considered in the literature, owing to Requirements Analysis Teams of the IS Development Units, to become a “quality negotiator” between the various stakeholders. Other findings are their bottom-up approach to data quality management, their biggest focus on motivating employees through innovative forms of communication, which appears to be a critical success factor (CSF) for data quality management, as well as the importance of a data quality champion leadership.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556606","data quality management;framework;data quality initiative;case study","Quality management;Data models;Companies;Context;Process control","","","","43","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Understanding quality in data from hospital diagnosis and procedures: A statistical characterization","D. Sato; A. Freitas","Serviço de Bioestatística e Informática Médica, Faculdade de Medicina, Universidade do Porto, Porto, Portugal; CINTESIS-Centro de Investigacao em Tecnologias e Sistemas de Informacao em Saude, Universidade do Porto, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","This work describes a characterization of hospital episodes through the study of an empirical distribution of data from diagnosis (n = 3.506.341) and procedures (n = 4.180.291), that occurred in public hospitals from the north region of Portugal, during the years of 2007 and 2008. The main purpose of this study was to propose the creation of a model for classifying this data and to identify outlier cases, using graph theory. With this work, we aim to contribute to a better quality in data within hospital information systems, including in electronic health record, in the automatic correction of data bases, or through the use of this data in statistical analysis and organizational reports.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556607","data quality;diagnosis;hospital procedures;power law;similarity;graphs","Hospitals;Book reviews;Medical diagnostic imaging;Business;Robustness;Information systems;Graph theory","","","","7","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Managing data quality requirements for web portals development: An example of application","C. Guerra-García; I. Caballero; M. Piattini","Department of Information Technologies and Systems, UCLM, Spain; Department of Information Technologies and Systems, UCLM, Spain; Department of Information Technologies and Systems, UCLM, Spain","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Nowadays, most organizations and companies support its main process (organizational and business) through Web portals; however, people that use these applications need trust on the data they manage. The analyst should add some kind of mechanisms to ensure an appropriate level of quality in the data. This paper shows an example of application of the DQ-VORD methodology, for managing and integrating data quality (DQ) requirements into software requirement specification, this methodology intends guiding the analysts and developers in the process of eliciting and defining of DQ requirements for Web portals development.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556604","","Portals;Unified modeling language;Security;Object oriented modeling;Accuracy;Data models;Companies","","","","11","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Data quality assessment in Genome Wide Association Studies (GWAS)","L. Etcheverry; A. Marotta; R. Ruggia","Instituto de Computación, Facultad de Ingeniería, UdelaR, Montevideo, Uruguay; Instituto de Computación, Facultad de Ingeniería, UdelaR, Montevideo, Uruguay; Instituto de Computación, Facultad de Ingeniería, UdelaR, Montevideo, Uruguay","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","5","Genome Wide Association Studies (GWAS) are developed to find direct or indirect relations from given genomic configurations to physical characteristics or specific diseases. In order to build new GWAS, avoiding the complexities of field based studies, a statistical technique called meta-analysis can be used. Bad or unknown data quality has been largely identified as a major problem in meta-analysis since it generates lack of confidence and inhibits its exploitation. This paper addresses GWAS data quality issues and presents a domain specific model for data quality assessment, which has been developed taking into account meta-analysis requirements.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556605","data quality;meta-analysis;GWAS","Bioinformatics;Genomics;Data models;Biological system modeling;Accuracy","","","","24","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Prefacio [Spanish language preface]","",,"5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","1","This preface to the conference is presented in Spanish.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556602","","","","","","","","23 Aug 2010","","","IEEE","IEEE Conferences"
"[Title page]","",,"5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","1","The following topics discussed are related to: organizational models; information systems; knowledge management; decision support system; software systems; computer networks; mobility; pervasive systems; human centered computing; health informatics; and information technologies in education.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556603","","","","","","","","23 Aug 2010","","","IEEE","IEEE Conferences"
"Dynamic scripting applied to a First-Person Shooter","D. Policarpo; P. Urbano; T. Loureiro","Laboratório de Modelação de Agentes, FC/UL, Lisboa, Portugal; Laboratório de Modelação de Agentes, FC/UL, Lisboa, Portugal; Vectr Laboratory, Lisboa, Portugal","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","6","Video game Artificial Intelligence (AI) is growing more complex and realistic to keep up with player requirements. Despite this, most games still fail to provide true adaptability in their AI, resulting in situations where an intermediate level player is able to predict the AI's behavior in a short amount of time, leading to a predictable and boring game experience. Creating a truly adaptive AI would greatly benefit a videogame's intrinsic value by providing a more immersive and unpredictable game experience. This paper describes the development of an AI system for the First-Person Shooter (FPS) videogame genre that avoids this problem through the creation of adaptable rule-based behaviors, enabling AI characters to learn the best strategy for any given situation..","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556600","Videogame AI;Adaptive AI;Rule-based Behaviors;Game Experience","Artificial intelligence;Games;Rockets;Heuristic algorithms;Prototypes;Weapons;Engines","","","","13","","23 Aug 2010","","","IEEE","IEEE Conferences"
"An authentication approach based on behavioral profiles","J. C. D. Lima; C. C. Rocha; M. A. R. Dantas","Pos-Graduação em Engenharia e Gestão do Conhecimento, Universidade Federal de Santa Catarina, Florianopolis, Brazil; Departamento de Informática e Estatística, Universidade Federal de Santa Catarina, Florianopolis, Brazil; Departamento de Informática e Estatística, Universidade Federal de Santa Catarina, Florianopolis, Brazil","5th Iberian Conference on Information Systems and Technologies","23 Aug 2010","2010","","","1","4","Mobile devices are becoming mandatory equipment in modern life. However, the available interfaces are usually not suitable for accepting data input in a friendly and reliable fashion. Accordingly, a context- based approach can represent a useful alternative for circumventing threats in a mobile computing scenario. In this paper, we present a proposal based on context-aware authentication, considering an individual's behavior through a spatio-temporal context. This approach presents a more dynamic and reliable policy for authenticating users.","2166-0735","978-989-96247-3-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5556601","context-aware authentication;pervasive computing","Context modeling;Context;Computational modeling;Authentication;Mobile communication;Mobile computing","","1","","11","","23 Aug 2010","","","IEEE","IEEE Conferences"
